request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260523_000852_b2c2f1de,2026-05-23T00:08:53,花,15,,5.0,27.922603588328037,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000852_b2c2f1de/holistic/user_花_web_20260523_000852_b2c2f1de_holistic_results.json,,54.8764993989797,low,26.953895810651666,0.029333944705843266,0.07201019892799734,full_sequence_with_action_window_diagnostics,default,0.0,0.6,1.0,1.0,0.6
web_20260523_000903_3123d2db,2026-05-23T00:09:04,花,15,,5.0,25.82151222416384,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000903_3123d2db/holistic/user_花_web_20260523_000903_3123d2db_holistic_results.json,,66.85689882538189,borderline,41.03538660121805,0.031444978046607334,0.04831388270161513,full_sequence_with_action_window_diagnostics,default,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_000913_d5072c6f,2026-05-23T00:09:14,花,15,,5.0,30.1897206061909,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000913_d5072c6f/holistic/user_花_web_20260523_000913_d5072c6f_holistic_results.json,,72.53312939828581,borderline,42.343408792094905,0.03126310669738842,0.03853521255394578,full_sequence_with_action_window_diagnostics,default,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_001048_5bcb9948,2026-05-23T00:10:49,跳,15,,5.0,10.128829432033834,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001048_5bcb9948/holistic/user_跳_web_20260523_001048_5bcb9948_holistic_results.json,,12.017500109945141,low,1.888670677911307,0.16786142677913765,0.38138512608960473,semantic_action_window,short_action_window_with_query_energy_peak,0.4,0.6,1.0,1.0,0.6
web_20260523_001100_dea381ee,2026-05-23T00:11:01,跳,15,,5.0,13.29847433981089,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001100_dea381ee/holistic/user_跳_web_20260523_001100_dea381ee_holistic_results.json,,16.171089427338455,low,2.8726150875275653,0.15244043607868232,0.3279501254343467,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_001113_b486eb41,2026-05-23T00:11:14,跳,15,,5.0,12.95461125489907,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001113_b486eb41/holistic/user_跳_web_20260523_001113_b486eb41_holistic_results.json,,11.519693885963447,low,-1.4349173689356238,0.11910061078005336,0.3890001786250329,semantic_action_window,short_action_window_with_query_energy_peak,0.2,0.6,1.0,1.0,0.6
web_20260523_001152_83546751,2026-05-23T00:11:53,跳,15,,5.0,8.238104794656795,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001152_83546751/holistic/user_跳_web_20260523_001152_83546751_holistic_results.json,,11.721766065324806,low,3.4836612706680103,0.1980449757829812,0.3858700905043021,semantic_action_window,short_action_window_with_query_energy_peak,0.6666666666666666,0.6,1.0,1.0,0.6666666666666666
web_20260523_001204_d3564a22,2026-05-23T00:12:05,香蕉,15,,5.0,5.467720906300874,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001204_d3564a22/holistic/user_香蕉_web_20260523_001204_d3564a22_holistic_results.json,,6.371679800871222,low,0.9039588945703478,0.05089698137206887,0.3303968455397689,semantic_action_window,default,0.06666666666666667,0.06666666666666667,1.0,1.0,0.06666666666666667
web_20260523_001216_53df594b,2026-05-23T00:12:17,香蕉,15,,5.0,9.305928080104023,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001216_53df594b/holistic/user_香蕉_web_20260523_001216_53df594b_holistic_results.json,,8.115471517453699,low,-1.1904565626503238,0.13223125128241034,0.4261983534760856,semantic_action_window,short_action_window_with_query_energy_peak,0.06666666666666667,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_001229_690e6b5a,2026-05-23T00:12:31,香蕉,30,,10.0,9.779508411466365,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001229_690e6b5a/holistic/user_香蕉_web_20260523_001229_690e6b5a_holistic_results.json,,4.362491563699732,low,-5.417016847766633,0.12438296422504569,0.5315395494346162,semantic_action_window,short_action_window_with_query_energy_peak,0.1,0.7,1.0,1.0,0.7
