standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
80,80,2.8363636363636364,2.8363636363636364,0.0,0.0,0.6872114539146423,0.6872114539146423,0.6872114539146423
82,82,2.9072727272727272,2.9072727272727272,0.0,0.0,0.6872114539146423,0.6872114539146423,0.6872114539146423
84,84,2.978181818181818,2.978181818181818,0.0,0.0,0.6872114539146423,0.6872114539146423,0.6872114539146423
86,86,3.0490909090909093,3.0490909090909093,0.0,0.0,0.6872114539146423,0.6872114539146423,0.6872114539146423
88,88,3.12,3.12,0.0,0.0,0.6982690095901489,0.6982690095901489,0.6982690095901489
90,90,3.190909090909091,3.190909090909091,0.0,0.0,0.7763664126396178,0.7763664126396179,0.7763664126396179
92,92,3.2618181818181817,3.2618181818181817,0.0,0.0,0.7778924703598022,0.7778924703598022,0.7778924703598022
94,94,3.332727272727273,3.332727272727273,0.0,0.0,0.753331184387207,0.753331184387207,0.753331184387207
96,96,3.403636363636364,3.403636363636364,0.0,0.0,0.8000769615173339,0.800076961517334,0.800076961517334
98,98,3.4745454545454546,3.4745454545454546,0.0,0.0,0.8994755148887634,0.8994755148887634,0.8994755148887634
100,100,3.5454545454545454,3.5454545454545454,0.0,0.0,1.0314322710037231,1.0314322710037231,1.0314322710037231
102,102,3.6163636363636367,3.6163636363636367,0.0,0.0,1.2455644607543945,1.2455644607543945,1.2455644607543945
104,104,3.6872727272727275,3.6872727272727275,0.0,0.0,1.331078290939331,1.331078290939331,1.331078290939331
106,106,3.7581818181818183,3.7581818181818183,0.0,0.0,1.1511694192886353,1.1511694192886353,1.1511694192886353
