word,sample_id,category,source_kind,score,band,score_scale_reason,capture_quality_status,capture_quality_reason,semantic_floor_used,semantic_floor_source,semantic_floor_reason,semantic_floor_direction_cosine,semantic_floor_amplitude_ratio,semantic_floor_query_segment_coverage,jump_two_finger_shape_mean,flower_opening_passed,flower_opening_score,flower_opening_delta_score,flower_opening_range_score,flower_opening_delta,full_inversion_rate,full_kendall_tau,full_adjacent_backtrack_rate,full_max_backtrack_norm,full_span_norm,full_large_span_norm,full_unique_index_ratio,full_disorder_span_score,full_adjacent_disorder_span_score,full_backtrack_span_score,full_content_order_score,full_mean_nearest_distance,full_anchor_indices,action_inversion_rate,action_kendall_tau,action_adjacent_backtrack_rate,action_max_backtrack_norm,action_span_norm,action_large_span_norm,action_unique_index_ratio,action_disorder_span_score,action_adjacent_disorder_span_score,action_backtrack_span_score,action_content_order_score,action_mean_nearest_distance,action_anchor_indices,left_hand_presence,right_hand_presence,two_hand_presence,alignment_mode,used_action_window,standard_length,query_length,variant_kind,expected,request_id,query_json,standard_json,error,action_anchor_count,action_enabled,action_max_nearest_distance,action_query_length,capture_fps,dtw_distance,frame_count,full_anchor_count,full_enabled,full_max_nearest_distance,full_query_length,normalized_distance,rationale,saved_result_path,saved_standard_json,semantic_floor_fallback_from_reason,semantic_floor_score
花,slow_start_fast_end,synthetic_positive,synthetic_phase_order,96.05551981932945,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.9847862851619722,1.0,0.9723387002944947,0.34709596633911133,0.2,0.6,0.25,0.5384615384615384,0.8653846153846154,1.0,1.0,0.2,0.25,0.5384615384615384,0.8125000000000001,0.006439628482972137,"26,28,0,34,45",0.2,0.6,0.25,0.21428571428571427,0.8571428571428571,1.0,1.0,0.2,0.25,0.21428571428571427,0.8125000000000001,0.007925696594427245,"1,3,0,9,12",0.0,0.5849056603773585,0.0,full_sequence_with_action_window_diagnostics,False,53,53,positive,score_high,,,,,5,True,0.039628482972136225,15,,0.005514283900363472,,5,True,0.032198142414860687,53,0.009419639919759429,动作相位单调但前段慢、后段快。,,,,0.0
花,fast_start_slow_end,synthetic_positive,synthetic_phase_order,93.08210895996825,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.9847862851619722,1.0,0.9723387002944947,0.37487518787384033,0.1,0.8,0.25,0.19230769230769232,0.5961538461538461,1.0,1.0,0.1,0.25,0.19230769230769232,0.8875000000000001,0.006439628482972137,"10,0,14,17,31",0.1,0.8,0.25,0.07142857142857142,0.7857142857142857,1.0,1.0,0.1,0.25,0.07142857142857142,0.8875000000000001,0.007925696594427245,"1,0,5,8,11",0.0,0.8301886792452831,0.0,full_sequence_with_action_window_diagnostics,False,53,53,positive,score_high,,,,,5,True,0.039628482972136225,15,,0.004730802615201129,,5,True,0.032198142414860687,53,0.013469809295134229,动作相位单调但前段快、后段慢。,,,,0.0
花,ease_in_out,synthetic_positive,synthetic_phase_order,94.33917688874139,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.9847862851619722,1.0,0.9723387002944947,0.35159826278686523,0.4,-0.1,0.5,0.4807692307692308,0.4807692307692308,1.0,0.6,0.24,0.3,0.28846153846153844,0.553,0.019318885448916412,"19,0,0,25,0",0.2,0.5,0.25,0.14285714285714285,0.7857142857142857,1.0,0.8,0.16000000000000003,0.2,0.11428571428571428,0.7885000000000001,0.012879256965944275,"2,0,0,8,11",0.0,0.6792452830188679,0.0,full_sequence_with_action_window_diagnostics,False,53,53,positive,score_high,,,,,5,True,0.032198142414860687,15,,0.006523334348350139,,5,True,0.032198142414860687,53,0.012689844128027147,自然加速再减速，核心语义顺序不变。,,,,0.0
花,ordered_jitter,synthetic_positive,synthetic_phase_order,79.41015226303263,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.5884725731611252,1.0,0.2517683148384095,0.351590096950531,0.4,-0.1,0.25,0.38461538461538464,0.38461538461538464,0.8547008547008548,0.6,0.20512820512820515,0.12820512820512822,0.19723865877712032,0.5759700854700854,0.019318885448916412,"0,17,20,0,0",0.4,-0.1,0.25,0.42857142857142855,0.42857142857142855,0.9523809523809523,0.6,0.22857142857142854,0.14285714285714285,0.24489795918367344,0.5857380952380953,0.019318885448916412,"0,3,6,0,0",0.0,0.7924528301886793,0.0,full_sequence_with_action_window_diagnostics,False,53,53,positive,score_high,,,,,5,True,0.032198142414860687,15,,0.01767068185446505,,5,True,0.032198142414860687,53,0.044914817935212514,轻微采样抖动但整体相位顺序不变。,,,,0.0
花,middle_hold_30pct,synthetic_positive,synthetic_phase_order,97.46410507754484,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.9847862851619722,1.0,0.9723387002944947,0.32523930072784424,0.0,1.0,0.0,0.0,0.6029411764705882,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"16,18,21,25,57",0.4,0.2,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,0.4,0.25,0.6666666666666666,0.6625,0.006439628482972137,"3,5,8,12,0",0.0,0.8115942028985508,0.0,full_sequence_with_action_window_diagnostics,False,53,69,positive,score_high,,,,,5,True,0.032198142414860687,19,,0.00019794899120595763,,5,True,0.0,69,0.003853141023196005,核心姿态附近短暂停留，但完整动作仍在。,,,,0.0
花,reverse_full,synthetic_disordered,synthetic_phase_order,20.40517312505013,low,default,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.5347862851619721,0.0,0.9723387002944947,-0.32523924112319946,1.0,-1.0,1.0,0.3076923076923077,0.4807692307692308,1.0,1.0,1.0,1.0,0.3076923076923077,0.1,0.0,"36,34,31,27,11",0.6,-0.2,0.75,0.2857142857142857,0.8571428571428571,1.0,1.0,0.6,0.75,0.2857142857142857,0.4375,0.006439628482972137,"10,8,5,1,13",0.0,0.7547169811320755,0.0,full_sequence_with_action_window_diagnostics,False,53,53,negative,not_accepted,,,,,5,True,0.032198142414860687,15,,0.03657461714592189,,5,True,0.0,53,0.1907258079268524,完整倒放，动作语义起终点和方向相反。,,,,0.0
花,swap_halves,synthetic_disordered,synthetic_phase_order,48.88010824150646,low,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.5347862851619721,0.0,0.9723387002944947,-0.13592538237571716,0.4,0.2,0.25,0.7115384615384616,0.7115384615384616,1.0,1.0,0.4,0.25,0.7115384615384616,0.6625,0.0,"43,45,48,52,15",0.4,0.2,0.25,1.0,1.0,1.0,1.0,0.4,0.25,1.0,0.6625,0.006439628482972137,"5,7,10,14,0",0.0,0.7547169811320755,0.0,full_sequence_with_action_window_diagnostics,False,53,53,negative,not_accepted,,,,,5,True,0.032198142414860687,15,,0.02346579795483895,,5,True,0.0,53,0.10379095022059591,前后半段错序，语义相位不连续。,,,,0.0
花,scramble_three_phases,synthetic_disordered,synthetic_phase_order,55.474980439627274,low,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.5347862851619721,0.0,0.9723387002944947,0.00044214725494384766,0.7,-0.4,0.5,0.6346153846153846,0.8846153846153846,1.0,1.0,0.7,0.5,0.6346153846153846,0.4,0.0,"52,19,22,26,6",0.0,1.0,0.0,0.0,0.9285714285714286,1.0,1.0,0.0,0.0,0.0,1.0,0.007925696594427245,"0,2,5,9,13",0.0,0.7547169811320755,0.0,full_sequence_with_action_window_diagnostics,False,53,53,negative,not_accepted,,,,,5,True,0.039628482972136225,15,,0.019226971587607954,,5,True,0.0,53,0.08543952011628343,结束、中段、开始三相位乱序。,,,,0.0
跳,slow_start_fast_end,synthetic_positive,synthetic_phase_order,96.6180208928681,normal_like,short_action_window_with_query_energy_peak,score_valid,score_valid,True,action_window_net,used,0.9894038165678456,1.0427005219118353,,,True,,,,,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.005084528822680857,"6,7,10,12,15",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.007839133810926163,"0,1,4,6,8",0.7368421052631579,0.7368421052631579,0.7368421052631579,semantic_action_window,True,19,19,positive,score_high,,,,,5,True,0.039195669054630816,9,,0.003696213654206099,,5,True,0.025422644113404287,19,0.007132381700913955,动作相位单调但前段慢、后段快。,,,,81.88705946532907
跳,fast_start_slow_end,synthetic_positive,synthetic_phase_order,79.5241007800524,normal_like,short_action_window_with_query_energy_peak,score_valid,score_valid,True,action_window_net,used,0.9866773317152938,1.0634228559436107,,,True,,,,,0.0,0.9,0.0,0.0,0.3333333333333333,0.7407407407407407,0.8,0.0,0.0,0.0,0.9500740740740741,0.020938399001137094,"2,2,3,6,8",0.0,0.9,0.0,0.0,0.8571428571428571,1.0,0.8,0.0,0.0,0.0,0.976,0.020938399001137094,"1,1,2,5,7",0.8421052631578947,0.9473684210526315,0.8421052631578947,semantic_action_window,True,19,19,positive,score_high,,,,,5,True,0.06639720141865688,8,,0.020486582510048472,,5,True,0.06639720141865688,19,0.046051569661766364,动作相位单调但前段快、后段慢。,,,,78.4121022267557
跳,ease_in_out,synthetic_positive,synthetic_phase_order,77.24809414062129,normal_like,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.9503238460809863,1.1061416434649936,,,True,,,,,0.0,0.9,0.0,0.0,0.3888888888888889,0.8641975308641975,0.8,0.0,0.0,0.0,0.9624197530864198,0.026022927823817953,"5,5,6,9,12",0.0,0.9,0.0,0.0,0.8571428571428571,1.0,0.8,0.0,0.0,0.0,0.976,0.028777532812063255,"1,1,2,5,7",0.7894736842105263,0.7894736842105263,0.7894736842105263,semantic_action_window,True,19,19,positive,score_high,,,,,5,True,0.06639720141865688,8,,0.024109671592494938,,5,True,0.06639720141865688,19,0.05329392042165297,自然加速再减速，核心语义顺序不变。,,,,77.24809414062129
跳,ordered_jitter,synthetic_positive,synthetic_phase_order,69.38869717884872,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,full_sequence_local_relation_segment,used,0.9443189626355892,1.0800061318108032,0.8333333333333334,1.080138087272644,True,,,,,0.0,0.7,0.0,0.0,0.6666666666666666,1.0,0.6,0.0,0.0,0.0,0.9279999999999999,0.041984859091747984,"4,4,4,8,16",0.0,0.4,0.0,0.0,0.5714285714285714,1.0,0.4,0.0,0.0,0.0,0.856,0.08190381259044117,"2,2,2,2,6",0.631578947368421,0.9473684210526315,0.631578947368421,semantic_action_window,True,19,19,positive,score_high,,,,,5,True,0.13326983437616893,8,,0.07514383139753093,,5,True,0.06567915347190201,19,0.17940436856928052,轻微采样抖动但整体相位顺序不变。,,,relation_direction_mismatch,69.38869717884872
跳,middle_hold_30pct,synthetic_positive,synthetic_phase_order,93.73829187843755,normal_like,short_action_window_with_query_energy_peak,score_valid,score_valid,True,full_sequence_local_relation_segment,used,0.99951597034207,1.1991096875045921,0.8095238095238095,1.1368470191955566,True,,,,,0.0,1.0,0.0,0.0,0.5833333333333334,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"3,4,7,9,17",0.1,0.8,0.25,0.16666666666666666,1.0,1.0,1.0,0.1,0.25,0.16666666666666666,0.8875000000000001,0.015579381681452235,"0,1,4,6,5",0.88,0.92,0.88,semantic_action_window,True,19,25,positive,score_high,,,,,5,True,0.07789690840726117,7,,0.004364583953393066,,5,True,0.0,25,0.01250134989771834,核心姿态附近短暂停留，但完整动作仍在。,,,weak_same_direction_vertical_jump,81.09648003587277
跳,reverse_full,synthetic_disordered,synthetic_phase_order,20.524851148408747,low,short_action_window_with_query_energy_peak,semantic_mismatch,relation_direction_mismatch,False,action_window_net,relation_direction_mismatch,-0.9514736097477854,,,,True,,,,,1.0,-1.0,1.0,0.16666666666666666,0.4444444444444444,0.9876543209876543,1.0,0.9876543209876543,0.9876543209876543,0.16460905349794236,0.09876543209876543,0.0,"15,14,11,9,7",1.0,-1.0,1.0,0.375,0.875,1.0,1.0,1.0,1.0,0.375,0.1,0.00915846697001707,"7,6,3,1,0",0.8421052631578947,0.8947368421052632,0.8421052631578947,semantic_action_window,True,19,19,negative,not_accepted,,,,,5,True,0.04579233485008535,9,,0.11388784387796985,,5,True,0.0,19,0.26873459426782786,完整倒放，动作语义起终点和方向相反。,,,,0.0
跳,swap_halves,synthetic_disordered,synthetic_phase_order,47.27731346644483,low,short_action_window_with_query_energy_peak,semantic_mismatch,weak_same_direction_vertical_jump,False,action_window_net,weak_same_direction_vertical_jump,0.6554022165602663,,,,True,,,,,0.6,-0.2,0.25,0.9444444444444444,0.9444444444444444,1.0,1.0,0.6,0.25,0.9444444444444444,0.5125000000000001,0.0,"13,14,17,0,2",0.0,0.9,0.0,0.0,0.7142857142857143,1.0,0.8,0.0,0.0,0.0,0.976,0.024812510133338843,"2,3,6,7,7",0.8421052631578947,0.8947368421052632,0.8421052631578947,semantic_action_window,True,19,19,negative,not_accepted,,,,,5,True,0.07789690840726117,8,,0.0559290188677205,,5,True,0.0,19,0.14670836865237552,前后半段错序，语义相位不连续。,,,,0.0
跳,scramble_three_phases,synthetic_disordered,synthetic_phase_order,72.02651679316378,borderline,jump_relation_semantic_floor,score_valid,score_valid,True,action_window_net,used,0.7852913986913274,1.2848505034412037,,,True,,,,,0.6,-0.2,0.25,0.5,0.5,1.0,1.0,0.6,0.25,0.5,0.5125000000000001,0.0,"16,17,8,10,12",0.0,0.7,0.0,0.0,0.5714285714285714,1.0,0.6,0.0,0.0,0.0,0.9279999999999999,0.03127422624687716,"1,1,1,3,5",0.8421052631578947,0.8947368421052632,0.8421052631578947,semantic_action_window,True,19,19,negative,not_accepted,,,,,5,True,0.09142400698470285,8,,0.11087166703470654,,5,True,0.0,19,0.2317596575741127,结束、中段、开始三相位乱序。,,,,72.02651679316378
花,web_20260522_222243_a23d679c,web_reliable_nonlow,saved_web,74.85431844234562,borderline,flower_short_visible_core_semantic_floor,score_valid,score_valid,True,short_visible_core,used,,,0.8435474405631846,,True,0.6288242918252945,1.0,0.32513507604599007,0.21259379386901855,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.75,0.0,full_sequence_with_action_window_diagnostics,False,53,12,,,web_20260522_222243_a23d679c,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_222243_a23d679c/holistic/user_花_web_20260522_222243_a23d679c_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,3.6811926605504586,0.0322160611081943,12,5,True,0.032198142414860687,12,0.09606069103805283,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_222243_a23d679c/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,74.85431844234562
花,web_20260522_225356_550e19fe,web_reliable_nonlow,saved_web,78.24233824421282,normal_like,flower_short_visible_core_semantic_floor,score_valid,score_valid,True,short_visible_core,used,,,0.7071327181182339,,True,1.0,1.0,1.0,0.4261667728424072,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.6666666666666666,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260522_225356_550e19fe,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225356_550e19fe/holistic/user_花_web_20260522_225356_550e19fe_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,5.0,0.03328205583175445,15,5,True,0.032198142414860687,15,0.03650833449687614,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225356_550e19fe/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,78.24233824421282
花,web_20260522_225823_46498d30,web_reliable_nonlow,saved_web,77.9730022213811,normal_like,flower_short_visible_core_semantic_floor,score_valid,score_valid,True,short_visible_core,used,,,0.8432936759958057,,True,1.0,1.0,1.0,0.6253989338874817,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"3,3,3,3,3",0.0,0.4666666666666667,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260522_225823_46498d30,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225823_46498d30/holistic/user_花_web_20260522_225823_46498d30_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,6,5.0,0.02698383051940218,15,5,True,0.032198142414860687,15,0.052556280741820824,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225823_46498d30/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,77.9730022213811
花,web_20260522_225845_b21e0f2e,web_reliable_nonlow,saved_web,77.61247852053683,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,opening_guard_too_weak,,,,,True,0.5293908965587616,0.26148778200149536,0.7485843539237976,0.06637853384017944,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.7333333333333333,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260522_225845_b21e0f2e,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225845_b21e0f2e/holistic/user_花_web_20260522_225845_b21e0f2e_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,5.0,0.031187017641702112,15,5,True,0.032198142414860687,15,0.036749085077212945,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225845_b21e0f2e/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_225852_a9aa43d6,web_reliable_nonlow,saved_web,78.66210883830772,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,opening_guard_too_weak,,,,,True,0.45,1.0,0.0,0.31792038679122925,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.8,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260522_225852_a9aa43d6,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225852_a9aa43d6/holistic/user_花_web_20260522_225852_a9aa43d6_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,5.0,0.031864969683312705,15,5,True,0.032198142414860687,15,0.034801248421750926,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225852_a9aa43d6/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_231259_51a8c719,web_needs_recapture,saved_web,20.468106972978966,low,default,needs_recapture,flower_core_hand_presence_low,False,short_visible_core,opening_guard_too_weak,,,,,True,0.45,1.0,0.0,0.24313884973526,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.5,0.0,full_sequence_with_action_window_diagnostics,False,53,6,,,web_20260522_231259_51a8c719,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231259_51a8c719/holistic/user_花_web_20260522_231259_51a8c719_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,4,2.4541284403669725,0.03165581203751403,6,5,True,0.032198142414860687,6,0.19035627224479185,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231259_51a8c719/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_231304_9e8827a4,web_reliable_nonlow,saved_web,78.41080676662574,normal_like,flower_short_visible_core_semantic_floor,score_valid,score_valid,True,short_visible_core,used,,,0.7855953744976175,,True,1.0,1.0,1.0,0.5083452463150024,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.7333333333333333,0.0,full_sequence_with_action_window_diagnostics,False,53,15,,,web_20260522_231304_9e8827a4,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231304_9e8827a4/holistic/user_花_web_20260522_231304_9e8827a4_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,6,5.0,0.03318627300397156,15,5,True,0.032198142414860687,15,0.042290080831184185,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231304_9e8827a4/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,78.41080676662574
花,web_20260522_232244_45d260ed,web_reliable_low,saved_web,48.531456318512966,low,default,semantic_mismatch,flower_opening_guard_failed,False,short_visible_core,query_not_short_core_capture,,,,,False,0.1215316593647003,0.27007035414377845,0.0,0.06740844249725342,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.6333333333333333,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260522_232244_45d260ed,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232244_45d260ed/holistic/user_花_web_20260522_232244_45d260ed_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,18,10.0,0.02930732380997729,30,5,True,0.032198142414860687,30,0.08675496172769007,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232244_45d260ed/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_232256_781c0807,web_reliable_nonlow,saved_web,79.8183945734389,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,1.0,1.0,1.0,0.7404518127441406,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.039628482972136225,"0,0,0,0,0",0.0,0.7,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260522_232256_781c0807,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232256_781c0807/holistic/user_花_web_20260522_232256_781c0807_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.039628482972136225,8,10.0,0.030397255986824166,30,5,True,0.032198142414860687,30,0.03268534895015375,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232256_781c0807/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_232319_7e3cc881,web_reliable_nonlow,saved_web,76.45603789336646,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.9670312535762788,1.0,0.9400568246841431,0.47125333547592163,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.75,0.0,full_sequence_with_action_window_diagnostics,False,53,72,,,web_20260522_232319_7e3cc881,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232319_7e3cc881/holistic/user_花_web_20260522_232319_7e3cc881_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,20,24.0,0.030121717518165336,72,5,True,0.032198142414860687,72,0.03892587036816641,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232319_7e3cc881/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
花,web_20260522_232339_70e4794b,web_reliable_nonlow,saved_web,79.94096162764652,normal_like,visible_semantic_core_scale,score_valid,score_valid,False,short_visible_core,query_not_short_core_capture,,,,,True,0.45,1.0,0.0,0.21012306213378906,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.66,0.032198142414860687,"0,0,0,0,0",0.0,0.7666666666666667,0.0,full_sequence_with_action_window_diagnostics,False,53,30,,,web_20260522_232339_70e4794b,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232339_70e4794b/holistic/user_花_web_20260522_232339_70e4794b_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,,5,True,0.032198142414860687,8,10.0,0.03022953653360981,30,5,True,0.032198142414860687,30,0.032462861494400544,,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232339_70e4794b/scoring_result.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,,0.0
