request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,standard_json,saved_standard_json,standard_source,query_json,error,score,band,diagnosis,triage_priority,sample_advice,dtw_distance,normalized_distance,score_distance,alignment_mode,used_action_window,score_scale_reason,capture_quality_status,capture_quality_reason,capture_quality_message,capture_quality_reliable,semantic_core_presence,semantic_core_presence_full,semantic_core_presence_window,semantic_core_guard_passed,semantic_floor_reason,semantic_floor_source,semantic_floor_score,semantic_floor_used,semantic_floor_direction_cosine,semantic_floor_vertical_score,semantic_floor_amplitude_ratio,semantic_floor_horizontal_to_vertical,semantic_floor_relation_presence,semantic_floor_query_segment_start,semantic_floor_query_segment_end,semantic_floor_query_segment_coverage,semantic_floor_fallback_from_reason,semantic_floor_fallback_from_direction_cosine,jump_two_finger_shape_mean,jump_two_finger_shape_range,jump_two_finger_shape_valid_count,flower_opening_passed,flower_opening_score,flower_opening_hand,left_hand_presence,right_hand_presence,two_hand_presence,pose_presence,face_presence,presence_penalty,required_presence_penalty,semantic_delta_penalty,semantic_anchor_penalty,group_left_hand,group_right_hand,group_left_hand_shape,group_right_hand_shape,group_two_hand_relation
web_20260523_041618_e930772c,2026-05-23T04:16:24,花,60,60,20.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041618_e930772c/holistic/user_花_web_20260523_041618_e930772c_holistic_results.json,,64.60970588941437,borderline,flower_core_accepted,borderline_review,保持手部靠近摄像头，完整覆盖撮合到张开；全段覆盖 0.75、窗口覆盖 0.88。,0.030354255680631898,0.06333680337527868,0.06333680337527868,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.8823529411764706,0.75,0.8823529411764706,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.016666666666666666,0.75,0.016666666666666666,1.0,1.0,0.00040737582023872375,0.0,0.03687605047263037,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041635_7421d5c0,2026-05-23T04:16:38,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041635_7421d5c0/holistic/user_花_web_20260523_041635_7421d5c0_holistic_results.json,,78.93963679494192,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.031098077140194025,0.03429057393466697,0.03429057393466697,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.7,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.7,0.0,1.0,1.0,0.002580337636544196,0.0,0.033753850937500975,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260523_041652_402b253a,2026-05-23T04:16:55,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041652_402b253a/holistic/user_花_web_20260523_041652_402b253a_holistic_results.json,,76.87803114987845,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.035237430496556706,0.03812775450178896,0.03812775450178896,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.8333333333333334,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.0,1.0,0.004077247502774695,0.0,0.03049795046706612,0.005884829721362231,0.0,0.0017017504208345648,0.0,0.002753950359997584,0.0
web_20260523_041708_24e7d28a,2026-05-23T04:17:11,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041708_24e7d28a/holistic/user_花_web_20260523_041708_24e7d28a_holistic_results.json,,79.2655135729492,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.028974956969325324,0.03369322044104847,0.03369322044104847,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.6,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.6120886337757111,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.05389838558855577,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_041735_ea1bbaa6,2026-05-23T04:17:37,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041735_ea1bbaa6/holistic/user_跳_web_20260523_041735_ea1bbaa6_holistic_results.json,,8.390795323279919,low,jump_two_hand_presence_low,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.83/0.63。,0.2947210621925484,0.4205364635282435,0.4205364635282435,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.8333333333333334,0.6333333333333333,0.6333333333333333,1.0,1.0,0.002542995169082127,0.0,0.04351768896640412,0.02235822899424348,0.11120440951709742,0.2010229839583451,0.16691833396075612,0.26936634132308174,0.5324075708018937
web_20260523_041958_068b1181,2026-05-23T04:20:00,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_041958_068b1181/holistic/user_花_web_20260523_041958_068b1181_holistic_results.json,,79.0226212256232,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.030181298018105936,0.034138224332850395,0.034138224332850395,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.6,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.030063523326623137,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042011_9284da87,2026-05-23T04:20:14,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042011_9284da87/holistic/user_花_web_20260523_042011_9284da87_holistic_results.json,,79.81460309873225,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.030838834310727013,0.032692236797160115,0.032692236797160115,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.7333333333333333,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.7333333333333333,0.0,1.0,1.0,0.0010084078119827924,0.0,0.027126149046841342,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042024_ee2fc3da,2026-05-23T04:20:27,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042024_ee2fc3da/holistic/user_花_web_20260523_042024_ee2fc3da_holistic_results.json,,78.53756029727911,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03232558303103618,0.035031014073641974,0.035031014073641974,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.8,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.03312152668906328,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042222_fac8359d,2026-05-23T04:22:25,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042222_fac8359d/holistic/user_花_web_20260523_042222_fac8359d_holistic_results.json,,78.34176340206311,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03221915897760415,0.03539295551854445,0.03539295551854445,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.8666666666666667,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.8666666666666667,0.0,1.0,1.0,0.005279311486262827,0.0,0.029489134666304557,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_042235_9431f1a0,2026-05-23T04:22:37,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_042235_9431f1a0/holistic/user_花_web_20260523_042235_9431f1a0_holistic_results.json,,79.19873289903553,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.030086347747847415,0.033815433476560366,0.033815433476560366,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,0.875,0.6666666666666666,0.875,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.6666666666666666,0.0,1.0,1.0,0.004152267461105599,0.0,0.028199685410276443,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260523_043442_e00f8b9c,2026-05-23T04:34:46,花,53,105,29.44954128440367,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043442_e00f8b9c/holistic/user_花_web_20260523_043442_e00f8b9c_holistic_results.json,,79.2397950568015,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.029482937069314468,0.03374027482561618,0.03374027482561618,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.7924528301886793,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.8892769348621369,right_hand_shape,0.0,0.7924528301886793,0.0,1.0,1.0,0.0017795431976166832,0.0,0.013401847665030988,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043446_cbecd916,2026-05-23T04:34:48,跳,19,37,14.682539682539682,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043446_cbecd916/holistic/user_跳_web_20260523_043446_cbecd916_holistic_results.json,,84.97386773835608,normal_like,jump_core_accepted,normal,双手弹跳核心语义可评分；继续保持两只手同时稳定入画。,0.04870685196651341,0.057656330301181155,0.040608932112901466,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,核心语义可评分。,True,1.0,1.0,1.0,True,used,action_window_net,84.97386773835608,True,0.9997262652221789,1.0,1.008410660853481,0.6691438404871951,1.0,6,22,,,,,,,True,,,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,0.002542995169082127,0.0,0.0017909634296471876,0.0027588801996548647,0.011288830204728295,0.010089209649714317,0.08586628769792938,0.04079521596680252,0.011835508064836592
web_20260523_043910_b186b6a6,2026-05-23T04:39:13,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043910_b186b6a6/holistic/user_花_web_20260523_043910_b186b6a6_holistic_results.json,,76.69491740770177,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03597689203597348,0.03847353812381217,0.03847353812381217,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.7666666666666667,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,0.7367295455932618,right_hand_shape,0.0,0.7666666666666667,0.0,1.0,1.0,0.0005635220125786164,0.0,0.02400836571761622,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043923_b95a60d0,2026-05-23T04:39:26,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043923_b95a60d0/holistic/user_花_web_20260523_043923_b95a60d0_holistic_results.json,,79.20405210414854,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03148675697610234,0.03380569520407151,0.03380569520407151,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.7333333333333333,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.7333333333333333,0.0,1.0,1.0,0.0010084078119827924,0.0,0.023216085514865623,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_043955_dd909904,2026-05-23T04:39:58,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_043955_dd909904/holistic/user_花_web_20260523_043955_dd909904_holistic_results.json,,79.00689200949522,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.03085182275608181,0.03416708902146959,0.03416708902146959,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.7,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.7,0.0,1.0,1.0,0.002580337636544196,0.0,0.0237685696339187,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_044018_960618af,2026-05-23T04:40:20,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044018_960618af/holistic/user_跳_web_20260523_044018_960618af_holistic_results.json,,4.328131731671172,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.77/0.77。,0.29909173045710014,0.5328814755633807,0.5328814755633807,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,0.625,0.625,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,0.625,,,,,,,,,True,,,0.7666666666666667,0.7666666666666667,0.7666666666666667,1.0,1.0,0.01455864734299517,0.056399999999999985,0.08871675513877551,0.03302328857048944,0.12398415306949222,0.17927684894516005,0.15353397363843568,0.2350203489654118,0.5522820108154886
web_20260523_044135_12fbd5bc,2026-05-23T04:41:37,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044135_12fbd5bc/holistic/user_跳_web_20260523_044135_12fbd5bc_holistic_results.json,,4.982796697743448,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.70/0.77。,0.27454474606908297,0.5089775315106269,0.5089775315106269,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,0.875,0.875,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,0.875,,,,,,,,,True,,,0.7,0.7666666666666667,0.7,1.0,1.0,0.004323091787439612,0.01328888888888888,0.10519881184150678,0.036681306905730196,0.12870415878308825,0.22163346599656247,0.19917612078360267,0.24539470341428052,0.4481007000416529
web_20260523_044203_20778933,2026-05-23T04:42:05,跳,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044203_20778933/holistic/user_跳_web_20260523_044203_20778933_holistic_results.json,,4.186357829553837,low,jump_two_hand_presence_low,recapture,左手“地面”和右手“两指小人”需要同时入画；当前左手覆盖 0.63、右手覆盖 0.77。,0.2076851172973825,0.5385335003301884,0.5385335003301884,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,左手地面和右手跳跃没有同时稳定入画，建议重采后再评分。,False,0.5,0.5,0.0,True,insufficient_two_hand_presence,,0.0,False,,,,,0.5,,,,,,,,,True,,,0.6333333333333333,0.7666666666666667,0.6333333333333333,1.0,1.0,0.012905700483091788,0.06968888888888888,0.11540146429723672,0.031193490306407667,0.11468567219160244,0.16256366986776238,0.18720653999245157,0.2562943059480245,0.23848843614874168
web_20260523_044323_2eb9eb7e,2026-05-23T04:43:25,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044323_2eb9eb7e/holistic/user_跳_web_20260523_044323_2eb9eb7e_holistic_results.json,,11.645003291906592,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.76/0.80。,0.29529015486448024,0.3649168228349024,0.3649168228349024,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.76,0.8,0.76,1.0,1.0,0.002542995169082127,0.0,0.021579766551653546,0.02335704184855928,0.1225464221223988,0.19391007756796866,0.17145753353059187,0.278171175511598,0.5074732847426239
web_20260523_044336_5d15d099,2026-05-23T04:43:38,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044336_5d15d099/holistic/user_跳_web_20260523_044336_5d15d099_holistic_results.json,,6.182970727586637,low,jump_two_hand_presence_low,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.48/0.72。,0.35264513694880556,0.4723537780402319,0.4723537780402319,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,0.7142857142857143,0.7142857142857143,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,0.7142857142857143,,,,,,,,,True,,,0.48,0.72,0.48,1.0,1.0,0.003996135265700482,0.026260317460317446,0.024810644141547183,0.02897814093603837,0.1025930550748766,0.21191637704956687,0.12136492857583868,0.27836891858213486,0.6071271964851768
web_20260523_044358_00db9d4d,2026-05-23T04:43:59,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044358_00db9d4d/holistic/user_跳_web_20260523_044358_00db9d4d_holistic_results.json,,7.175022409848543,low,jump_two_hand_presence_low,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.64/0.80。,0.2875898153607002,0.447100387854162,0.447100387854162,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,0.7142857142857143,0.7142857142857143,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,0.7142857142857143,,,,,,,,,True,,,0.64,0.8,0.64,1.0,1.0,0.003996135265700482,0.026260317460317446,0.04789347397500974,0.024626442802914972,0.12211673564539127,0.21764553445900395,0.14917012721404233,0.26512200206734265,0.6141499786554956
web_20260523_052715_1ad3c2d2,2026-05-23T05:27:17,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052715_1ad3c2d2/holistic/user_跳_web_20260523_052715_1ad3c2d2_holistic_results.json,,19.378647858117258,low,jump_two_hand_presence_low,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.64/0.76。,0.20286626435781793,0.2784866550144833,0.2784866550144833,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.64,0.76,0.64,1.0,1.0,0.002542995169082127,0.0,0.018536566052716315,0.01893335498232895,0.10113185447996614,0.14718202616789072,0.1568054126278528,0.25918536036364276,0.20802809818980994
web_20260523_052731_8f51941f,2026-05-23T05:27:33,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052731_8f51941f/holistic/user_跳_web_20260523_052731_8f51941f_holistic_results.json,,8.70587192634697,low,jump_low_other,semantic_mismatch,保持双手关系清楚：左手稳定作为地面，右手食指/中指完成弹跳；当前左/右覆盖 0.84/0.92。,0.31599351538827775,0.4142807030927713,0.4142807030927713,semantic_action_window,True,short_action_window_with_query_energy_peak,semantic_mismatch,phase_endpoint_order_mismatch,双手关系已入画，但未满足右手在左手基础上弹跳的核心语义。,True,1.0,1.0,0.0,True,phase_endpoint_order_mismatch,,0.0,False,,,,,1.0,,,,,,,,,True,,,0.84,0.92,0.84,1.0,1.0,0.002542995169082127,0.0,0.05033163183726961,0.02357135047781668,0.12079826050386223,0.22328962506984906,0.13995316780002479,0.27620945832920196,0.6083511942194483
web_20260523_052744_427c726a,2026-05-23T05:27:47,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052744_427c726a/holistic/user_花_web_20260523_052744_427c726a_holistic_results.json,,80.05843949105305,normal_like,flower_core_accepted,normal,开花核心段可评分；继续保持手部完整入画和清晰张开动态。,0.030531508674041925,0.03224993203171569,0.03224993203171569,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,核心语义可评分。,True,1.0,0.72,1.0,True,query_not_short_core_capture,short_visible_core,0.0,False,,,,,,,,,,,,,,True,1.0,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.031638466758854115,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
