standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
0,2,0.0,0.08966101694915253,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
0,4,0.0,0.17932203389830506,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
2,4,0.08966101694915253,0.17932203389830506,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
4,4,0.17932203389830506,0.17932203389830506,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
6,6,0.2689830508474576,0.2689830508474576,0.0,0.0,1.0171419382095337,1.0171419382095337,1.0171419382095337
8,8,0.3586440677966101,0.3586440677966101,0.0,0.0,1.62045419216156,1.62045419216156,1.62045419216156
10,10,0.4483050847457627,0.4483050847457627,0.0,0.0,1.8226178884506223,1.8226178884506226,1.8226178884506226
12,12,0.5379661016949152,0.5379661016949152,0.0,0.0,1.6338969469070435,1.6338969469070435,1.6338969469070435
14,14,0.6276271186440677,0.6276271186440677,0.0,0.0,1.3279714584350586,1.3279714584350586,1.3279714584350586
16,16,0.7172881355932202,0.7172881355932202,0.0,0.0,1.1450611352920532,1.1450611352920532,1.1450611352920532
18,18,0.8069491525423729,0.8069491525423729,0.0,0.0,1.0470677614212036,1.0470677614212036,1.0470677614212036
20,20,0.8966101694915254,0.8966101694915254,0.0,0.0,0.9311193227767944,0.9311193227767944,0.9311193227767944
22,22,0.9862711864406779,0.9862711864406779,0.0,0.0,0.9399999380111693,0.9399999380111694,0.9399999380111694
24,24,1.0759322033898304,1.0759322033898304,0.0,0.0,1.0154082775115967,1.0154082775115967,1.0154082775115967
26,26,1.165593220338983,1.165593220338983,0.0,0.0,0.9981868267059326,0.9981868267059326,0.9981868267059326
28,28,1.2552542372881355,1.2552542372881355,0.0,0.0,1.0072298049926758,1.0072298049926758,1.0072298049926758
30,30,1.344915254237288,1.344915254237288,0.0,0.0,1.1055798530578613,1.1055798530578613,1.1055798530578613
32,32,1.4345762711864405,1.4345762711864405,0.0,0.0,1.176153540611267,1.176153540611267,1.176153540611267
34,34,1.524237288135593,1.524237288135593,0.0,0.0,1.2360334396362305,1.2360334396362305,1.2360334396362305
36,36,1.6138983050847457,1.6138983050847457,0.0,0.0,1.2542221546173096,1.2542221546173096,1.2542221546173096
38,38,1.7035593220338983,1.7035593220338983,0.0,0.0,1.0935708284378052,1.0935708284378052,1.0935708284378052
40,40,1.7932203389830508,1.7932203389830508,0.0,0.0,0.8494318723678588,0.8494318723678589,0.8494318723678589
42,42,1.8828813559322033,1.8828813559322033,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
44,44,1.9725423728813558,1.9725423728813558,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
46,46,2.0622033898305085,2.0622033898305085,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
48,48,2.151864406779661,2.151864406779661,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
50,50,2.2415254237288136,2.2415254237288136,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
52,52,2.331186440677966,2.331186440677966,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
54,54,2.4208474576271186,2.4208474576271186,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
56,56,2.510508474576271,2.510508474576271,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
58,58,2.6001694915254236,2.6001694915254236,0.0,0.0,0.7315708994865417,0.7315708994865417,0.7315708994865417
