request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260522_222243_a23d679c,2026-05-22T22:22:43,花,12,,3.6811926605504586,57.392243184382174,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_222243_a23d679c/holistic/user_花_web_20260522_222243_a23d679c_holistic_results.json,,65.91624153732661,borderline,8.523998352944439,0.03293650559848775,0.06043387104129569,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.75,1.0,1.0,0.75
web_20260522_225356_550e19fe,2026-05-22T22:53:57,花,15,,5.0,29.99669147386167,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225356_550e19fe/holistic/user_花_web_20260522_225356_550e19fe_holistic_results.json,,76.20745687503639,normal_like,46.21076540117471,0.032383822226132786,0.03939807598048762,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260522_225823_46498d30,2026-05-22T22:58:24,花,15,,5.0,23.613415847637633,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225823_46498d30/holistic/user_花_web_20260522_225823_46498d30_holistic_results.json,,35.28412884609053,low,11.670712998452899,0.026385463638864636,0.1250084317094628,full_sequence_with_action_window_diagnostics,default,0.0,0.4666666666666667,1.0,1.0,0.4666666666666667
web_20260522_225845_b21e0f2e,2026-05-22T22:58:46,花,15,,5.0,20.14634694742057,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225845_b21e0f2e/holistic/user_花_web_20260522_225845_b21e0f2e_holistic_results.json,,75.50805366547473,normal_like,55.361706718054165,0.030874969607407668,0.04073497533164545,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260522_225852_a9aa43d6,2026-05-22T22:58:53,花,15,,5.0,13.545388114338172,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_225852_a9aa43d6/holistic/user_花_web_20260522_225852_a9aa43d6_holistic_results.json,,75.02724023876029,normal_like,61.48185212442211,0.0320571693577902,0.041661245605539944,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8,1.0,1.0,0.8
web_20260522_231259_51a8c719,2026-05-22T23:13:00,花,6,,2.4541284403669725,8.367694979597621,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231259_51a8c719/holistic/user_花_web_20260522_231259_51a8c719_holistic_results.json,,7.289176553173654,low,-1.0785184264239671,0.03144471107706818,0.31425355224196866,full_sequence_with_action_window_diagnostics,default,0.0,0.5,1.0,1.0,0.5
web_20260522_231304_9e8827a4,2026-05-22T23:13:05,花,15,,5.0,30.359517792715216,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_231304_9e8827a4/holistic/user_花_web_20260522_231304_9e8827a4_holistic_results.json,,64.72284058138203,borderline,34.363322788666814,0.032104478585080094,0.06308312346303362,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260522_232244_45d260ed,2026-05-22T23:22:46,花,30,,10.0,19.83783824974596,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232244_45d260ed/holistic/user_花_web_20260522_232244_45d260ed_holistic_results.json,,40.39248166465142,low,20.55464341490546,0.026988523569125587,0.10878318188986522,full_sequence_with_action_window_diagnostics,default,0.0,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260522_232256_781c0807,2026-05-22T23:22:58,花,30,,10.0,16.631682986313653,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232256_781c0807/holistic/user_花_web_20260522_232256_781c0807_holistic_results.json,,75.6684032655317,normal_like,59.036720279218045,0.028956483353693295,0.04042737848489324,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7,1.0,1.0,0.7
web_20260522_232319_7e3cc881,2026-05-22T23:23:24,花,72,,24.0,22.22132070890977,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232319_7e3cc881/holistic/user_花_web_20260522_232319_7e3cc881_holistic_results.json,,56.05103389141559,low,33.82971318250583,0.03031812936182362,0.08394160066061639,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.75,1.0,1.0,0.75
web_20260522_232339_70e4794b,2026-05-22T23:23:41,花,30,,10.0,15.963775766074415,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232339_70e4794b/holistic/user_花_web_20260522_232339_70e4794b_holistic_results.json,,66.08187198469638,borderline,50.118096218621965,0.030094439652155316,0.06006998057600807,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260522_232406_cac18708,2026-05-22T23:24:08,花,30,,10.0,15.171965001183638,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232406_cac18708/holistic/user_花_web_20260522_232406_cac18708_holistic_results.json,,72.29413592238917,borderline,57.12217092120554,0.0320391670783772,0.047041939314602904,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8333333333333334,1.0,1.0,0.8333333333333334
web_20260522_232420_60da4112,2026-05-22T23:24:21,花,15,,5.0,27.86794013647761,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232420_60da4112/holistic/user_花_web_20260522_232420_60da4112_holistic_results.json,,73.55804541390336,borderline,45.690105277425744,0.030858530681429935,0.04452882689872495,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260522_232642_fe440fb9,2026-05-22T23:26:43,花,15,,5.0,30.09345557585741,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260522_232642_fe440fb9/holistic/user_花_web_20260522_232642_fe440fb9_holistic_results.json,,77.74608008928338,normal_like,47.65262451342598,0.03063986941653092,0.03649969769338272,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_000032_5389521b,2026-05-23T00:00:33,花,15,,5.0,30.194433002398018,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000032_5389521b/holistic/user_花_web_20260523_000032_5389521b_holistic_results.json,,44.312856851618875,low,14.118423849220857,0.030392246339051673,0.09766743943910372,full_sequence_with_action_window_diagnostics,default,0.0,0.6,1.0,1.0,0.6
web_20260523_000852_b2c2f1de,2026-05-23T00:08:53,花,15,,5.0,27.922603588328037,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000852_b2c2f1de/holistic/user_花_web_20260523_000852_b2c2f1de_holistic_results.json,,55.05669695555204,low,27.134093367224004,0.029075003772567606,0.07161680135797892,full_sequence_with_action_window_diagnostics,default,0.0,0.6,1.0,1.0,0.6
web_20260523_000903_3123d2db,2026-05-23T00:09:04,花,15,,5.0,25.82151222416384,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000903_3123d2db/holistic/user_花_web_20260523_000903_3123d2db_holistic_results.json,,75.73280695971134,normal_like,49.9112947355475,0.031168368899396712,0.04030401703744601,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_000913_d5072c6f,2026-05-23T00:09:14,花,15,,5.0,30.1897206061909,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_000913_d5072c6f/holistic/user_花_web_20260523_000913_d5072c6f_holistic_results.json,,76.82212603929722,normal_like,46.632405433106314,0.030984466557941907,0.038233235739284166,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_001048_5bcb9948,2026-05-23T00:10:49,跳,15,,5.0,10.128829432033834,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001048_5bcb9948/holistic/user_跳_web_20260523_001048_5bcb9948_holistic_results.json,,58.387266788438815,low,48.25843735640498,0.36259118056204614,0.602024436663906,semantic_action_window,jump_relation_semantic_floor,0.4,0.6,1.0,1.0,0.6
web_20260523_001100_dea381ee,2026-05-23T00:11:01,跳,15,,5.0,13.29847433981089,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001100_dea381ee/holistic/user_跳_web_20260523_001100_dea381ee_holistic_results.json,,3.844186638622691,low,-9.454287701188198,0.36743328117324564,0.586549465708861,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_001113_b486eb41,2026-05-23T00:11:14,跳,15,,5.0,12.95461125489907,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001113_b486eb41/holistic/user_跳_web_20260523_001113_b486eb41_holistic_results.json,,1.2390598663614791,low,-11.715551388537591,0.37864953004588203,0.7903471079192832,semantic_action_window,short_action_window_with_query_energy_peak,0.2,0.6,1.0,1.0,0.6
web_20260523_001152_83546751,2026-05-23T00:11:53,跳,15,,5.0,8.238104794656795,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001152_83546751/holistic/user_跳_web_20260523_001152_83546751_holistic_results.json,,14.0274315706237,low,5.789326775966904,0.22227135388266564,0.3535479676057238,semantic_action_window,short_action_window_with_query_energy_peak,0.6666666666666666,0.6,1.0,1.0,0.6666666666666666
web_20260523_001204_d3564a22,2026-05-23T00:12:05,香蕉,15,,5.0,5.467720906300874,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001204_d3564a22/holistic/user_香蕉_web_20260523_001204_d3564a22_holistic_results.json,,6.642109720750433,low,1.174388814449559,0.0500747523234087,0.32540886527234975,semantic_action_window,default,0.06666666666666667,0.06666666666666667,1.0,1.0,0.06666666666666667
web_20260523_001216_53df594b,2026-05-23T00:12:17,香蕉,15,,5.0,9.305928080104023,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001216_53df594b/holistic/user_香蕉_web_20260523_001216_53df594b_holistic_results.json,,8.254857639863571,low,-1.0510704402404514,0.12727176865967543,0.42330834670850853,semantic_action_window,short_action_window_with_query_energy_peak,0.06666666666666667,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_001229_690e6b5a,2026-05-23T00:12:31,香蕉,30,,10.0,9.779508411466365,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001229_690e6b5a/holistic/user_香蕉_web_20260523_001229_690e6b5a_holistic_results.json,,4.227026387064306,low,-5.5524820244020585,0.12009119478299046,0.5368928438123939,semantic_action_window,short_action_window_with_query_energy_peak,0.1,0.7,1.0,1.0,0.7
web_20260523_001241_e882a59e,2026-05-23T00:12:43,香蕉,30,,10.0,10.341481506065383,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_001241_e882a59e/holistic/user_香蕉_web_20260523_001241_e882a59e_holistic_results.json,,9.436885895155063,low,-0.9045956109103201,0.05883853782749832,0.4205976252041228,semantic_action_window,short_action_window_with_query_energy_peak,0.03333333333333333,0.5333333333333333,1.0,1.0,0.5333333333333333
web_20260523_005246_dbadcd43,2026-05-23T00:52:47,花,11,,5.0,44.30725157955068,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005246_dbadcd43/holistic/user_花_web_20260523_005246_dbadcd43_holistic_results.json,,32.10114064084841,low,-12.206110938702267,0.030601451412890907,0.13635343470007458,full_sequence_with_action_window_diagnostics,default,0.0,0.6363636363636364,1.0,1.0,0.6363636363636364
web_20260523_005320_4bd5e0a3,2026-05-23T00:53:22,花,27,,29.44954128440367,79.34741521922126,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005320_4bd5e0a3/holistic/user_花_web_20260523_005320_4bd5e0a3_holistic_results.json,,78.50101410670366,normal_like,-0.8464011125175972,0.029229254969641277,0.0350985031953335,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7407407407407407,1.0,1.0,0.7407407407407407
web_20260523_005533_c97daf95,2026-05-23T00:55:34,花,15,,5.0,76.81318447659731,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005533_c97daf95/holistic/user_花_web_20260523_005533_c97daf95_holistic_results.json,,55.933140797481826,low,-20.880043679115488,0.030972575283099806,0.06972157474405533,full_sequence_with_action_window_diagnostics,default,0.0,0.6,1.0,1.0,0.6
web_20260523_005941_0ec0ccab,2026-05-23T00:59:43,跳,15,,5.0,6.004243898470394,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005941_0ec0ccab/holistic/user_跳_web_20260523_005941_0ec0ccab_holistic_results.json,,72.94156046282042,borderline,66.93731656435003,0.24862723915377483,0.4013452743596904,semantic_action_window,jump_relation_semantic_floor,0.8,0.5333333333333333,1.0,1.0,0.8
web_20260523_005953_cdf0697d,2026-05-23T00:59:54,跳,15,,5.0,22.68942393689148,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_005953_cdf0697d/holistic/user_跳_web_20260523_005953_cdf0697d_holistic_results.json,,1.3463234556132853,low,-21.343100481278196,0.3468904109263737,0.7754026814745296,semantic_action_window,short_action_window_with_query_energy_peak,0.4,0.4,1.0,1.0,0.4
web_20260523_010004_7eaf7ee3,2026-05-23T01:00:05,跳,15,,5.0,6.129902312308015,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010004_7eaf7ee3/holistic/user_跳_web_20260523_010004_7eaf7ee3_holistic_results.json,,81.27714648082065,normal_like,75.14724416851263,0.25075330166362464,0.3599982662032847,semantic_action_window,jump_relation_semantic_floor,0.8,0.5333333333333333,1.0,1.0,0.8
web_20260523_010014_049faf7d,2026-05-23T01:00:15,跳,15,,5.0,13.657820182422173,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010014_049faf7d/holistic/user_跳_web_20260523_010014_049faf7d_holistic_results.json,,1.0698789179942558,low,-12.587941264427917,0.35612464552229073,0.8167724468406845,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.2,1.0,1.0,0.4666666666666667
web_20260523_010103_097b8081,2026-05-23T01:01:05,香蕉,30,,10.0,17.846127913857096,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010103_097b8081/holistic/user_香蕉_web_20260523_010103_097b8081_holistic_results.json,,16.3480780836232,low,-1.4980498302338958,0.14195750628415651,0.30734704723109896,semantic_action_window,short_action_window_with_query_energy_peak,0.26666666666666666,0.5,1.0,1.0,0.5
web_20260523_010119_d0158d2a,2026-05-23T01:01:21,香蕉,30,,10.0,14.918709774573562,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010119_d0158d2a/holistic/user_香蕉_web_20260523_010119_d0158d2a_holistic_results.json,,4.1413724439003525,low,-10.777337330673209,0.1347150035245931,0.5403669764653056,semantic_action_window,short_action_window_with_query_energy_peak,0.3,0.4666666666666667,1.0,1.0,0.4666666666666667
web_20260523_010145_82035a51,2026-05-23T01:01:48,香蕉,30,,10.0,20.752871808827138,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/香蕉/香蕉_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010145_82035a51/holistic/user_香蕉_web_20260523_010145_82035a51_holistic_results.json,,3.7802783831245605,low,-16.972593425702577,0.07566714797099569,0.5558491509148746,semantic_action_window,short_action_window_with_query_energy_peak,0.43333333333333335,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_010203_88bdaf53,2026-05-23T01:02:06,花,30,,10.0,12.224539551856699,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010203_88bdaf53/holistic/user_花_web_20260523_010203_88bdaf53_holistic_results.json,,12.0014139178321,low,-0.2231256340245995,0.03206605398535319,0.25441748599860936,full_sequence_with_action_window_diagnostics,default,0.13333333333333333,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_010215_ab4961d9,2026-05-23T01:02:17,花,30,,10.0,65.88345027708338,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010215_ab4961d9/holistic/user_花_web_20260523_010215_ab4961d9_holistic_results.json,,69.42616470186267,borderline,3.542714424779291,0.029754523722084033,0.05291142459710152,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_010234_e2d59e5e,2026-05-23T01:02:37,跳,45,,15.0,6.617128910295234,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_010234_e2d59e5e/holistic/user_跳_web_20260523_010234_e2d59e5e_holistic_results.json,,74.91664395788516,borderline,68.29951504758992,0.27820758223473047,0.4069772299826234,semantic_action_window,jump_relation_semantic_floor,0.6666666666666666,0.4222222222222222,1.0,1.0,0.6666666666666666
web_20260523_011122_fb34e3e5,2026-05-23T01:11:24,跳,30,,10.0,11.705423102583957,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011122_fb34e3e5/holistic/user_跳_web_20260523_011122_fb34e3e5_holistic_results.json,,7.798029869895625,low,-3.9073932326883316,0.30332966411567763,0.45923383169623,semantic_action_window,short_action_window_with_query_energy_peak,0.5333333333333333,0.5666666666666667,1.0,1.0,0.5666666666666667
web_20260523_011135_5967dd5a,2026-05-23T01:11:37,跳,30,,10.0,10.314502285252138,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011135_5967dd5a/holistic/user_跳_web_20260523_011135_5967dd5a_holistic_results.json,,3.176326465637675,low,-7.138175819614462,0.36912364171864787,0.620900074158885,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.7,1.0,1.0,0.7
web_20260523_015650_c394e067,2026-05-23T01:56:52,跳,19,37,14.682539682539682,63.27777934083104,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015650_c394e067/holistic/user_跳_web_20260523_015650_c394e067_holistic_results.json,,84.92334172592344,normal_like,21.645562385092397,0.047507957405413435,0.0567061731277496,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015727_2cb1fbe6,2026-05-23T01:57:28,跳,19,37,14.682539682539682,69.38912427350296,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015727_2cb1fbe6/holistic/user_跳_web_20260523_015727_2cb1fbe6_holistic_results.json,,84.94841523300283,normal_like,15.559290959499876,0.044490776050910404,0.05107344476437807,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015736_2678050f,2026-05-23T01:57:38,花,30,54,18.0,44.034384909632614,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015736_2678050f/holistic/user_花_web_20260523_015736_2678050f_holistic_results.json,,75.15972705996214,normal_like,31.125342150329523,0.03211483704203059,0.04140542322090959,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.03333333333333333,0.7,1.0,1.0,0.7
web_20260523_015755_80a348dd,2026-05-23T01:57:57,花,30,54,18.0,47.89787395988078,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015755_80a348dd/holistic/user_花_web_20260523_015755_80a348dd_holistic_results.json,,65.4269829205501,borderline,17.52910896066932,0.0315532564479656,0.06151413731096941,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_015816_3c06955d,2026-05-23T01:58:17,花,30,54,18.0,42.44982283222759,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015816_3c06955d/holistic/user_花_web_20260523_015816_3c06955d_holistic_results.json,,44.56086578890497,low,2.1110429566773803,0.031176901040821693,0.0969976992989714,full_sequence_with_action_window_diagnostics,default,0.0,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_015835_2dfac551,2026-05-23T01:58:36,花,15,30,10.0,16.105046429392765,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015835_2dfac551/holistic/user_花_web_20260523_015835_2dfac551_holistic_results.json,,26.115423144357187,low,10.010376714964423,0.032939754449510944,0.16111729453389062,full_sequence_with_action_window_diagnostics,default,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_020555_09843ad1,2026-05-23T02:05:57,跳,19,37,14.682539682539682,77.20913253035371,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020555_09843ad1/holistic/user_跳_web_20260523_020555_09843ad1_holistic_results.json,,84.94841523300283,normal_like,7.73928270264912,0.044490776050910404,0.05107344476437807,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_020656_ffa06ed9,2026-05-23T02:06:57,花,15,30,10.0,14.338281161904472,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020656_ffa06ed9/holistic/user_花_web_20260523_020656_ffa06ed9_holistic_results.json,,26.66935513558576,low,12.331073973681288,0.0329345583399602,0.15859860329755254,full_sequence_with_action_window_diagnostics,default,0.06666666666666667,0.7333333333333333,1.0,1.0,0.7333333333333333
