standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
50,50,1.896551724137931,1.896551724137931,0.0,0.0,0.916918158531189,0.916918158531189,0.916918158531189
52,52,1.9724137931034482,1.9724137931034482,0.0,0.0,0.8710412383079528,0.8710412383079529,0.8710412383079529
54,54,2.0482758620689654,2.0482758620689654,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
56,56,2.1241379310344826,2.1241379310344826,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
58,58,2.2,2.2,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
60,60,2.2758620689655173,2.2758620689655173,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
62,62,2.3517241379310345,2.3517241379310345,0.0,0.0,0.8668104410171509,0.8668104410171509,0.8668104410171509
64,64,2.4275862068965517,2.4275862068965517,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
66,66,2.503448275862069,2.503448275862069,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
68,68,2.579310344827586,2.579310344827586,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
68,70,2.579310344827586,2.6551724137931036,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
68,72,2.579310344827586,2.731034482758621,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
70,72,2.6551724137931036,2.731034482758621,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
72,72,2.731034482758621,2.731034482758621,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
74,74,2.806896551724138,2.806896551724138,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
76,76,2.882758620689655,2.882758620689655,0.0,0.0,1.2618294954299927,1.2618294954299927,1.2618294954299927
78,78,2.9586206896551723,2.9586206896551723,0.0,0.0,1.1583175659179688,1.1583175659179688,1.1583175659179688
80,80,3.0344827586206895,3.0344827586206895,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
80,82,3.0344827586206895,3.110344827586207,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
80,84,3.0344827586206895,3.1862068965517243,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
80,86,3.0344827586206895,3.2620689655172415,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
82,86,3.110344827586207,3.2620689655172415,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
84,86,3.1862068965517243,3.2620689655172415,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
86,86,3.2620689655172415,3.2620689655172415,0.0,0.0,0.8259398937225341,0.8259398937225342,0.8259398937225342
