standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
68,0,2.309034267912773,0.0,0.049035298191479754,0.032198142414860687,0.8802809119224548,0.016837155776619064,0.030137892812490463,0.6146162837743758,0.6986023187637329,0.4186488687992096,0.8802809119224548,0.0
70,5,2.3769470404984423,0.5,0.049035298191479754,0.032198142414860687,0.8802809119224548,0.016837155776619064,0.03413088247179985,0.6960471749305724,0.6986023187637329,0.6900851726531982,0.8802809119224548,0.0
72,6,2.444859813084112,0.6,0.04907170610080343,0.032198142414860687,0.881690502166748,0.016873563685942745,0.036351900547742844,0.7407914221286773,0.7436363697052002,0.7341532111167908,0.881690502166748,0.0
74,7,2.512772585669782,0.7,0.049105060167669586,0.032198142414860687,0.8829811660834821,0.0169069177528089,0.034903932362794876,0.7108010947704315,0.6986023187637329,0.7392649054527283,0.8831000924110413,0.00011892632755916566
76,8,2.580685358255452,0.8,0.049093255733886634,0.032198142414860687,0.8825244590407237,0.01689511331902595,0.0349232479929924,0.7113655030727386,0.6986023187637329,0.7411462664604187,0.8831000924110413,0.0005756333703175187
78,9,2.6485981308411217,0.9,0.048763174698427045,0.032198142414860687,0.8697200352326035,0.016565032283566358,0.036213722079992294,0.7426448881626129,0.6986023187637329,0.8454108834266663,0.8831000924110413,0.01338005717843771
80,10,2.7165109034267916,1.0,0.05397011321822419,0.039628482972136225,0.7816525027155876,0.014341630246087967,0.053914520889520645,0.9989699602127073,0.8183718919754028,1.4203654527664185,0.8868489861488342,0.10519648343324661
82,11,2.784423676012461,1.1,0.049682319792267324,0.039628482972136225,0.6008168458938599,0.010053836820131098,0.05611463636159897,1.1294689178466797,0.8876355886459351,1.6937466859817505,0.8965147137641907,0.2956978678703308
84,12,2.852336448598131,1.2,0.045843898273290155,0.039628482972136225,0.42075544595718384,0.006215415301153933,0.049239519983530045,1.0740691781044005,0.9171212911605835,1.4402809143066406,0.9092714190483093,0.4885159730911255
86,13,2.9202492211838007,1.3,0.04377819227183194,0.039628482972136225,0.3119356036186218,0.004149709299695716,0.04533642530441284,1.0355938553810118,1.0027230978012085,1.1122922897338867,0.9256303906440735,0.6136947870254517
88,14,2.9881619937694706,1.4,0.042786007524704496,0.039628482972136225,0.254777193069458,0.003157524552568269,0.04217199236154556,0.9856491208076477,0.9745180606842041,1.0116215944290161,0.9437859058380127,0.6890087127685547
90,15,3.0560747663551404,1.5,0.04189878228489081,0.039628482972136225,0.19954431056976318,0.002270299312754583,0.03970066457986832,0.9475374102592468,0.8962949514389038,1.0671031475067139,0.9586101770401001,0.7590658664703369
92,19,3.1239875389408103,1.9,0.040939890594863686,0.039628482972136225,0.13288843631744385,0.0013114076227274637,0.04062893986701965,0.992404705286026,0.9454378485679626,1.1019940376281738,0.9725242257118225,0.8396357893943787
94,24,3.1919003115264797,2.4,0.04001617321288417,0.039628482972136225,0.05388253927230835,0.0003876902407479488,0.0404941663146019,1.0119449853897093,0.9379973411560059,1.1844894886016846,0.987743616104126,0.9338610768318176
96,24,3.2598130841121495,2.4,0.040115053652181924,0.039628482972136225,0.06375735998153687,0.00048657068004570033,0.03600848466157913,0.8976302444934845,0.774690568447113,1.1844894886016846,0.9976184368133545,0.9338610768318176
98,24,3.3277258566978194,2.4,0.040139749201559584,0.039628482972136225,0.06613892316818237,0.0005112662294233552,0.033892739564180374,0.8443684697151184,0.6986023187637329,1.1844894886016846,1.0,0.9338610768318176
100,24,3.3956386292834893,2.4,0.040139749201559584,0.039628482972136225,0.06613892316818237,0.0005112662294233552,0.033892739564180374,0.8443684697151184,0.6986023187637329,1.1844894886016846,1.0,0.9338610768318176
102,24,3.463551401869159,2.4,0.040139749201559584,0.039628482972136225,0.06613892316818237,0.0005112662294233552,0.033892739564180374,0.8443684697151184,0.6986023187637329,1.1844894886016846,1.0,0.9338610768318176
104,29,3.531464174454829,2.9,0.15618262614372602,0.15615742686808756,0.007114052772521973,2.519927563845887e-05,0.11383228749036789,0.7288409173488617,0.6986023187637329,0.7993976473808289,1.0,0.992885947227478
