standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
0,2,0.0,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
0,4,0.0,0.15609756097560976,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
0,6,0.0,0.23414634146341465,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
2,6,0.07804878048780488,0.23414634146341465,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
4,6,0.15609756097560976,0.23414634146341465,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
6,6,0.23414634146341465,0.23414634146341465,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.0,0.0
8,8,0.3121951219512195,0.3121951219512195,0.0,0.0,0.0,0.0,0.0,1.2798222303390503,1.2798222303390503,1.2798222303390503,0.024027109146118164,0.024027109146118164
10,10,0.3902439024390244,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,1.9637709856033325,1.9637709856033325,1.9637709856033325,0.10171108692884445,0.10171108692884445
12,12,0.4682926829268293,0.4682926829268293,0.0,0.0,0.0,0.0,0.0,2.1831910610198975,2.1831910610198975,2.1831910610198975,0.21853044629096985,0.21853044629096985
14,14,0.5463414634146342,0.5463414634146342,0.0,0.0,0.0,0.0,0.0,2.0693440437316895,2.0693440437316895,2.0693440437316895,0.3399233818054199,0.3399233818054199
16,16,0.624390243902439,0.624390243902439,0.0,0.0,0.0,0.0,0.0,1.5795859098434446,1.5795859098434448,1.5795859098434448,0.43516719341278076,0.43516719341278076
18,18,0.7024390243902439,0.7024390243902439,0.0,0.0,0.0,0.0,0.0,1.052923321723938,1.052923321723938,1.052923321723938,0.4863780438899994,0.4863780438899994
20,20,0.7804878048780488,0.7804878048780488,0.0,0.0,0.0,0.0,0.0,0.9717003107070923,0.9717003107070923,0.9717003107070923,0.5112543106079102,0.5112543106079102
22,22,0.8585365853658536,0.8585365853658536,0.0,0.0,0.0,0.0,0.0,1.1794185638427734,1.1794185638427734,1.1794185638427734,0.5416105389595032,0.5416105389595032
24,24,0.9365853658536586,0.9365853658536586,0.0,0.0,0.0,0.0,0.0,1.3138481378555298,1.3138481378555298,1.3138481378555298,0.5867891311645508,0.5867891311645508
26,26,1.0146341463414634,1.0146341463414634,0.0,0.0,0.0,0.0,0.0,1.3072903156280518,1.3072903156280518,1.3072903156280518,0.6375073790550232,0.6375073790550232
28,28,1.0926829268292684,1.0926829268292684,0.0,0.0,0.0,0.0,0.0,1.1040838956832886,1.1040838956832886,1.1040838956832886,0.6791383028030396,0.6791383028030396
30,30,1.170731707317073,1.170731707317073,0.0,0.0,0.0,0.0,0.0,0.8171588778495789,0.8171588778495789,0.8171588778495789,0.6995359063148499,0.6995359063148499
32,32,1.248780487804878,1.248780487804878,0.0,0.0,0.0,0.0,0.0,0.7667992711067199,0.76679927110672,0.76679927110672,0.7053218483924866,0.7053218483924866
34,34,1.326829268292683,1.326829268292683,0.0,0.0,0.0,0.0,0.0,0.8597153425216675,0.8597153425216675,0.8597153425216675,0.7129513621330261,0.7129513621330261
36,36,1.4048780487804877,1.4048780487804877,0.0,0.0,0.0,0.0,0.0,0.7918395996093749,0.791839599609375,0.791839599609375,0.7216657400131226,0.7216657400131226
38,38,1.4829268292682927,1.4829268292682927,0.0,0.0,0.0,0.0,0.0,0.8548949360847472,0.8548949360847473,0.8548949360847473,0.7301712036132812,0.7301712036132812
40,40,1.5609756097560976,1.5609756097560976,0.0,0.0,0.0,0.0,0.0,1.2207443714141846,1.2207443714141846,1.2207443714141846,0.7572575211524963,0.7572575211524963
42,42,1.6390243902439023,1.6390243902439023,0.0,0.0,0.0,0.0,0.0,1.3666712045669556,1.3666712045669556,1.3666712045669556,0.8065148591995239,0.8065148591995239
44,44,1.7170731707317073,1.7170731707317073,0.0,0.0,0.0,0.0,0.0,1.2273002862930298,1.2273002862930298,1.2273002862930298,0.8560561537742615,0.8560561537742615
46,46,1.7951219512195122,1.7951219512195122,0.0,0.0,0.0,0.0,0.0,1.1210920810699463,1.1210920810699463,1.1210920810699463,0.8949586153030396,0.8949586153030396
48,48,1.8731707317073172,1.8731707317073172,0.0,0.0,0.0,0.0,0.0,1.03914213180542,1.03914213180542,1.03914213180542,0.9257097244262695,0.9257097244262695
50,50,1.951219512195122,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.9813998341560363,0.9813998341560364,0.9813998341560364,0.9504091739654541,0.9504091739654541
52,52,2.029268292682927,2.029268292682927,0.0,0.0,0.0,0.0,0.0,0.9897794723510742,0.9897794723510742,0.9897794723510742,0.9729701280593872,0.9729701280593872
54,54,2.107317073170732,2.107317073170732,0.0,0.0,0.0,0.0,0.0,0.9048773050308226,0.9048773050308228,0.9048773050308228,0.9922159910202026,0.9922159910202026
56,56,2.1853658536585368,2.1853658536585368,0.0,0.0,0.0,0.0,0.0,0.725200355052948,0.725200355052948,0.725200355052948,0.9999999403953552,0.9999999403953552
