standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
0,2,0.0,0.07804878048780488,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
0,4,0.0,0.15609756097560976,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
0,6,0.0,0.23414634146341465,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
2,6,0.07804878048780488,0.23414634146341465,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
4,6,0.15609756097560976,0.23414634146341465,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
6,6,0.23414634146341465,0.23414634146341465,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
8,8,0.3121951219512195,0.3121951219512195,0.0,0.0,1.2649993896484375,1.2649993896484375,1.2649993896484375
10,10,0.3902439024390244,0.3902439024390244,0.0,0.0,1.9588006734848022,1.9588006734848022,1.9588006734848022
12,12,0.4682926829268293,0.4682926829268293,0.0,0.0,2.1817991733551025,2.1817991733551025,2.1817991733551025
14,14,0.5463414634146342,0.5463414634146342,0.0,0.0,2.087653398513794,2.087653398513794,2.087653398513794
16,16,0.624390243902439,0.624390243902439,0.0,0.0,1.5920041799545286,1.5920041799545288,1.5920041799545288
18,18,0.7024390243902439,0.7024390243902439,0.0,0.0,1.060103178024292,1.060103178024292,1.060103178024292
20,20,0.7804878048780488,0.7804878048780488,0.0,0.0,0.9777218699455261,0.9777218699455261,0.9777218699455261
22,22,0.8585365853658536,0.8585365853658536,0.0,0.0,1.1571316719055176,1.1571316719055176,1.1571316719055176
24,24,0.9365853658536586,0.9365853658536586,0.0,0.0,1.262649416923523,1.262649416923523,1.262649416923523
26,26,1.0146341463414634,1.0146341463414634,0.0,0.0,1.268208384513855,1.268208384513855,1.268208384513855
28,28,1.0926829268292684,1.0926829268292684,0.0,0.0,1.0870788097381592,1.0870788097381592,1.0870788097381592
30,30,1.170731707317073,1.170731707317073,0.0,0.0,0.808079719543457,0.808079719543457,0.808079719543457
32,32,1.248780487804878,1.248780487804878,0.0,0.0,0.7659375667572021,0.7659375667572021,0.7659375667572021
34,34,1.326829268292683,1.326829268292683,0.0,0.0,0.8664964437484741,0.8664964437484741,0.8664964437484741
36,36,1.4048780487804877,1.4048780487804877,0.0,0.0,0.8006066083908081,0.8006066083908081,0.8006066083908081
38,38,1.4829268292682927,1.4829268292682927,0.0,0.0,0.8405224680900573,0.8405224680900574,0.8405224680900574
40,40,1.5609756097560976,1.5609756097560976,0.0,0.0,1.16927969455719,1.16927969455719,1.16927969455719
42,42,1.6390243902439023,1.6390243902439023,0.0,0.0,1.3057186603546143,1.3057186603546143,1.3057186603546143
44,44,1.7170731707317073,1.7170731707317073,0.0,0.0,1.1817272901535034,1.1817272901535034,1.1817272901535034
46,46,1.7951219512195122,1.7951219512195122,0.0,0.0,1.1012752056121826,1.1012752056121826,1.1012752056121826
48,48,1.8731707317073172,1.8731707317073172,0.0,0.0,1.0461474657058716,1.0461474657058716,1.0461474657058716
50,50,1.951219512195122,1.951219512195122,0.0,0.0,0.9959025979042053,0.9959025979042053,0.9959025979042053
52,52,2.029268292682927,2.029268292682927,0.0,0.0,0.9948871731758117,0.9948871731758118,0.9948871731758118
54,54,2.107317073170732,2.107317073170732,0.0,0.0,0.9044755101203918,0.9044755101203918,0.9044755101203918
56,56,2.1853658536585368,2.1853658536585368,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
58,58,2.2634146341463413,2.2634146341463413,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
60,60,2.341463414634146,2.341463414634146,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
62,62,2.419512195121951,2.419512195121951,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
64,64,2.497560975609756,2.497560975609756,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
66,66,2.575609756097561,2.575609756097561,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
68,68,2.653658536585366,2.653658536585366,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
70,70,2.731707317073171,2.731707317073171,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
72,72,2.8097560975609754,2.8097560975609754,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
74,74,2.8878048780487804,2.8878048780487804,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
76,76,2.9658536585365853,2.9658536585365853,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
78,78,3.0439024390243903,3.0439024390243903,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
80,80,3.1219512195121952,3.1219512195121952,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
81,81,3.1609756097560977,3.1609756097560977,0.0,0.0,0.7400442361831665,0.7400442361831665,0.7400442361831665
