standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
2,2,0.07526881720430108,0.07526881720430108,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
4,4,0.15053763440860216,0.15053763440860216,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
6,6,0.22580645161290322,0.22580645161290322,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
8,8,0.3010752688172043,0.3010752688172043,0.0,0.0,0.858873188495636,0.858873188495636,0.858873188495636
10,10,0.3763440860215054,0.3763440860215054,0.0,0.0,1.2966532707214355,1.2966532707214355,1.2966532707214355
12,12,0.45161290322580644,0.45161290322580644,0.0,0.0,1.4935296773910522,1.4935296773910522,1.4935296773910522
14,14,0.5268817204301075,0.5268817204301075,0.0,0.0,1.3729571104049683,1.3729571104049683,1.3729571104049683
16,16,0.6021505376344086,0.6021505376344086,0.0,0.0,1.1883330345153809,1.1883330345153809,1.1883330345153809
18,18,0.6774193548387096,0.6774193548387096,0.0,0.0,1.1483715772628784,1.1483715772628784,1.1483715772628784
20,20,0.7526881720430108,0.7526881720430108,0.0,0.0,1.151916742324829,1.151916742324829,1.151916742324829
22,22,0.8279569892473118,0.8279569892473118,0.0,0.0,1.0357297658920288,1.0357297658920288,1.0357297658920288
24,24,0.9032258064516129,0.9032258064516129,0.0,0.0,0.8326653242111206,0.8326653242111206,0.8326653242111206
26,26,0.9784946236559139,0.9784946236559139,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
28,28,1.053763440860215,1.053763440860215,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
30,30,1.129032258064516,1.129032258064516,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
32,32,1.2043010752688172,1.2043010752688172,0.0,0.0,0.83480966091156,0.8348096609115601,0.8348096609115601
34,34,1.2795698924731183,1.2795698924731183,0.0,0.0,1.0920158624649048,1.0920158624649048,1.0920158624649048
36,36,1.3548387096774193,1.3548387096774193,0.0,0.0,1.0277736186981201,1.0277736186981201,1.0277736186981201
38,38,1.4301075268817203,1.4301075268817203,0.0,0.0,0.739787459373474,0.7397874593734741,0.7397874593734741
40,40,1.5053763440860215,1.5053763440860215,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
42,42,1.5806451612903225,1.5806451612903225,0.0,0.0,0.9292856454849243,0.9292856454849243,0.9292856454849243
44,44,1.6559139784946235,1.6559139784946235,0.0,0.0,1.3324365615844727,1.3324365615844727,1.3324365615844727
46,46,1.7311827956989245,1.7311827956989245,0.0,0.0,1.5752414464950562,1.5752414464950562,1.5752414464950562
48,48,1.8064516129032258,1.8064516129032258,0.0,0.0,1.7437413930892944,1.7437413930892944,1.7437413930892944
50,50,1.8817204301075268,1.8817204301075268,0.0,0.0,1.7128759622573853,1.7128759622573853,1.7128759622573853
52,52,1.9569892473118278,1.9569892473118278,0.0,0.0,1.3250970840454102,1.3250970840454102,1.3250970840454102
54,54,2.032258064516129,2.032258064516129,0.0,0.0,0.8085038661956786,0.8085038661956787,0.8085038661956787
56,56,2.10752688172043,2.10752688172043,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
58,58,2.182795698924731,2.182795698924731,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
60,60,2.258064516129032,2.258064516129032,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
61,61,2.2956989247311825,2.2956989247311825,0.0,0.0,0.708283543586731,0.708283543586731,0.708283543586731
