standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
30,30,1.0636363636363637,1.0636363636363637,0.0,0.0,0.0,0.0,0.0,1.0224283933639526,1.0224283933639526,1.0224283933639526,0.07555752247571945,0.07555752247571945
32,32,1.1345454545454545,1.1345454545454545,0.0,0.0,0.0,0.0,0.0,1.005570411682129,1.005570411682129,1.005570411682129,0.09489644318819046,0.09489644318819046
34,34,1.2054545454545456,1.2054545454545456,0.0,0.0,0.0,0.0,0.0,1.0356632471084595,1.0356632471084595,1.0356632471084595,0.11462315917015076,0.11462315917015076
36,36,1.2763636363636364,1.2763636363636364,0.0,0.0,0.0,0.0,0.0,1.120523452758789,1.120523452758789,1.120523452758789,0.13771812617778778,0.13771812617778778
38,38,1.3472727272727274,1.3472727272727274,0.0,0.0,0.0,0.0,0.0,1.0913578271865845,1.0913578271865845,1.0913578271865845,0.16244502365589142,0.16244502365589142
40,40,1.4181818181818182,1.4181818181818182,0.0,0.0,0.0,0.0,0.0,0.9712803959846497,0.9712803959846497,0.9712803959846497,0.18279890716075897,0.18279890716075897
42,42,1.489090909090909,1.489090909090909,0.0,0.0,0.0,0.0,0.0,0.8215736150741577,0.8215736150741577,0.8215736150741577,0.1952478140592575,0.1952478140592575
44,44,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.7438586950302124,0.7438586950302124,0.7438586950302124,0.20103299617767334,0.20103299617767334
46,46,1.6309090909090909,1.6309090909090909,0.0,0.0,0.0,0.0,0.0,0.9666389226913452,0.9666389226913452,0.9666389226913452,0.2110687643289566,0.2110687643289566
48,48,1.701818181818182,1.701818181818182,0.0,0.0,0.0,0.0,0.0,1.2396037578582764,1.2396037578582764,1.2396037578582764,0.23563043773174286,0.23563043773174286
50,50,1.7727272727272727,1.7727272727272727,0.0,0.0,0.0,0.0,0.0,1.218526005744934,1.218526005744934,1.218526005744934,0.26757270097732544,0.26757270097732544
52,52,1.8436363636363637,1.8436363636363637,0.0,0.0,0.0,0.0,0.0,1.0537112951278687,1.0537112951278687,1.0537112951278687,0.2940680682659149,0.2940680682659149
54,54,1.9145454545454546,1.9145454545454546,0.0,0.0,0.0,0.0,0.0,0.9574836492538452,0.9574836492538452,0.9574836492538452,0.3129146099090576,0.3129146099090576
56,56,1.9854545454545456,1.9854545454545456,0.0,0.0,0.0,0.0,0.0,0.9489381313323975,0.9489381313323975,0.9489381313323975,0.32869118452072144,0.32869118452072144
58,58,2.0563636363636366,2.0563636363636366,0.0,0.0,0.0,0.0,0.0,1.2382593154907227,1.2382593154907227,1.2382593154907227,0.3526948094367981,0.3526948094367981
60,60,2.1272727272727274,2.1272727272727274,0.0,0.0,0.0,0.0,0.0,1.9076539278030396,1.9076539278030396,1.9076539278030396,0.40478992462158203,0.40478992462158203
62,62,2.1981818181818182,2.1981818181818182,0.0,0.0,0.0,0.0,0.0,2.203592300415039,2.203592300415039,2.203592300415039,0.4851703941822052,0.4851703941822052
64,64,2.269090909090909,2.269090909090909,0.0,0.0,0.0,0.0,0.0,2.203592300415039,2.203592300415039,2.203592300415039,0.574222207069397,0.574222207069397
66,66,2.34,2.34,0.0,0.0,0.0,0.0,0.0,1.9932785034179685,1.9932785034179688,1.9932785034179688,0.6571115851402283,0.6571115851402283
68,68,2.410909090909091,2.410909090909091,0.0,0.0,0.0,0.0,0.0,1.5400761365890503,1.5400761365890503,1.5400761365890503,0.7205591797828674,0.7205591797828674
70,70,2.481818181818182,2.481818181818182,0.0,0.0,0.0,0.0,0.0,1.3568134307861328,1.3568134307861328,1.3568134307861328,0.7653576135635376,0.7653576135635376
