standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,base_distance,semantic_phase_gap,semantic_phase_penalty,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight,standard_semantic_phase,query_semantic_phase
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.0,0.0
0,2,0.0,0.07586206896551724,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.0,0.0
2,2,0.07586206896551724,0.07586206896551724,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.0,0.0
4,4,0.15172413793103448,0.15172413793103448,0.0,0.0,0.0,0.0,0.0,0.8333371877670288,0.8333371877670288,0.8333371877670288,0.0007308173808269203,0.0007308173808269203
6,6,0.22758620689655173,0.22758620689655173,0.0,0.0,0.0,0.0,0.0,1.051300287246704,1.051300287246704,1.051300287246704,0.016098132357001305,0.016098132357001305
8,8,0.30344827586206896,0.30344827586206896,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.030734630301594734,0.030734630301594734
10,10,0.3793103448275862,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.030734630301594734,0.030734630301594734
12,12,0.45517241379310347,0.45517241379310347,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.030734630301594734,0.030734630301594734
14,14,0.5310344827586206,0.5310344827586206,0.0,0.0,0.0,0.0,0.0,0.8218820691108704,0.8218820691108704,0.8218820691108704,0.030734630301594734,0.030734630301594734
16,16,0.6068965517241379,0.6068965517241379,0.0,0.0,0.0,0.0,0.0,1.153625249862671,1.153625249862671,1.153625249862671,0.05189929157495499,0.05189929157495499
18,18,0.6827586206896552,0.6827586206896552,0.0,0.0,0.0,0.0,0.0,1.590253472328186,1.590253472328186,1.590253472328186,0.12208475917577744,0.12208475917577744
20,20,0.7586206896551724,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,1.710369348526001,1.710369348526001,1.710369348526001,0.22778956592082977,0.22778956592082977
22,22,0.8344827586206897,0.8344827586206897,0.0,0.0,0.0,0.0,0.0,1.5142886638641355,1.5142886638641357,1.5142886638641357,0.3286479413509369,0.3286479413509369
24,24,0.9103448275862069,0.9103448275862069,0.0,0.0,0.0,0.0,0.0,1.243641972541809,1.243641972541809,1.243641972541809,0.3997299075126648,0.3997299075126648
26,26,0.9862068965517241,0.9862068965517241,0.0,0.0,0.0,0.0,0.0,1.0953367948532104,1.0953367948532104,1.0953367948532104,0.44408342242240906,0.44408342242240906
