standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
48,48,1.6299065420560748,1.6299065420560748,0.0,0.0,1.9050052165985105,1.9050052165985107,1.9050052165985107
50,50,1.6978193146417446,1.6978193146417446,0.0,0.0,1.7146368026733398,1.7146368026733398,1.7146368026733398
52,52,1.7657320872274145,1.7657320872274145,0.0,0.0,1.3128952980041504,1.3128952980041504,1.3128952980041504
54,54,1.8336448598130841,1.8336448598130841,0.0,0.0,0.9967071413993835,0.9967071413993835,0.9967071413993835
56,56,1.901557632398754,1.901557632398754,0.0,0.0,0.9034843444824218,0.9034843444824219,0.9034843444824219
58,58,1.9694704049844238,1.9694704049844238,0.0,0.0,0.8348755836486816,0.8348755836486816,0.8348755836486816
60,60,2.0373831775700935,2.0373831775700935,0.0,0.0,0.7927935123443604,0.7927935123443604,0.7927935123443604
62,62,2.1052959501557633,2.1052959501557633,0.0,0.0,0.7520779967308044,0.7520779967308044,0.7520779967308044
64,64,2.173208722741433,2.173208722741433,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
66,66,2.241121495327103,2.241121495327103,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
68,68,2.309034267912773,2.309034267912773,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
70,70,2.3769470404984423,2.3769470404984423,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
72,72,2.444859813084112,2.444859813084112,0.0,0.0,0.7273547649383545,0.7273547649383545,0.7273547649383545
74,74,2.512772585669782,2.512772585669782,0.0,0.0,0.7046579718589783,0.7046579718589783,0.7046579718589783
