standard_frame_idx,query_frame_idx,standard_timestamp_sec,query_timestamp_sec,distance,temporal_weighted_distance,frame_pair_weight,standard_frame_weight,query_frame_weight
0,0,0.0,0.0,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
2,2,0.08,0.08,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
4,4,0.16,0.16,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
6,6,0.24,0.24,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
6,8,0.24,0.32,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
6,10,0.24,0.4,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
8,10,0.32,0.4,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
10,10,0.4,0.4,0.0,0.0,0.5832549333572388,0.5832549333572388,0.5832549333572388
12,12,0.48,0.48,0.0,0.0,0.7253701090812683,0.7253701090812683,0.7253701090812683
14,14,0.56,0.56,0.0,0.0,0.9817450642585754,0.9817450642585754,0.9817450642585754
16,16,0.64,0.64,0.0,0.0,1.1617881059646606,1.1617881059646606,1.1617881059646606
18,18,0.72,0.72,0.0,0.0,1.2391531467437744,1.2391531467437744,1.2391531467437744
20,20,0.8,0.8,0.0,0.0,1.1021754741668701,1.1021754741668701,1.1021754741668701
22,22,0.88,0.88,0.0,0.0,0.9147762060165405,0.9147762060165405,0.9147762060165405
24,24,0.96,0.96,0.0,0.0,0.8570687174797057,0.8570687174797058,0.8570687174797058
26,26,1.04,1.04,0.0,0.0,0.8590590953826904,0.8590590953826904,0.8590590953826904
28,28,1.12,1.12,0.0,0.0,0.8675507307052612,0.8675507307052612,0.8675507307052612
30,30,1.2,1.2,0.0,0.0,1.0351011753082275,1.0351011753082275,1.0351011753082275
32,32,1.28,1.28,0.0,0.0,1.4057739973068237,1.4057739973068237,1.4057739973068237
34,34,1.36,1.36,0.0,0.0,1.5860488414764402,1.5860488414764404,1.5860488414764404
36,36,1.44,1.44,0.0,0.0,1.4019309282302856,1.4019309282302856,1.4019309282302856
38,38,1.52,1.52,0.0,0.0,1.2235039472579956,1.2235039472579956,1.2235039472579956
40,40,1.6,1.6,0.0,0.0,1.2472152709960938,1.2472152709960938,1.2472152709960938
42,42,1.68,1.68,0.0,0.0,1.308602213859558,1.308602213859558,1.308602213859558
44,44,1.76,1.76,0.0,0.0,1.3741291761398315,1.3741291761398315,1.3741291761398315
46,46,1.84,1.84,0.0,0.0,1.3573338985443115,1.3573338985443115,1.3573338985443115
48,48,1.92,1.92,0.0,0.0,1.1667540073394775,1.1667540073394775,1.1667540073394775
50,50,2.0,2.0,0.0,0.0,1.0108996629714966,1.0108996629714966,1.0108996629714966
52,52,2.08,2.08,0.0,0.0,0.9216030836105347,0.9216030836105347,0.9216030836105347
53,53,2.12,2.12,0.0,0.0,0.7528870105743408,0.7528870105743408,0.7528870105743408
